path,frame_count,uniform_frames,key_frames
data/MVBench/video/clevrer/video_validation/video_14257.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13504.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10582.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14928.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14727.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11893.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10569.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11676.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12431.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12380.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11845.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13263.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13505.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14518.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10756.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12627.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10030.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10024.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10965.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11514.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10622.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12747.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12551.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10420.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14652.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13883.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13868.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13854.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10385.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14691.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14190.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14184.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13833.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11995.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14153.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10321.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12536.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11981.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10862.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12091.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12052.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12873.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12697.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10094.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11413.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12640.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14231.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11349.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14966.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14972.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11188.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13012.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11605.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13774.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13760.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13748.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13990.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14033.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12442.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13984.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14755.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14754.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14998.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14026.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10268.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11176.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13761.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14768.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11189.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11837.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14973.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10730.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13563.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12669.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10718.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12696.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13588.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10917.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12872.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12053.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10644.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12721.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13359.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10678.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12709.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14387.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12084.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13629.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12537.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11758.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11994.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10452.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13615.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12292.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11941.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13171.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12253.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11982.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12521.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12247.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10685.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10849.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14408.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13401.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14346.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13429.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10120.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10646.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10652.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12723.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10901.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10929.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11376.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11410.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14232.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10054.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14226.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13978.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14965.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13944.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13005.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13763.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11174.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14018.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12469.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12455.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10242.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10524.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10257.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12468.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11834.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12483.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14541.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10041.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11363.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10082.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12865.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12722.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10135.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13366.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10690.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10848.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12252.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14623.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11015.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13616.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13825.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10492.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13831.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13835.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10482.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12295.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13809.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11978.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11039.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11763.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12518.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12929.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12083.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10643.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14425.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14343.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12040.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10657.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10092.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11398.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10086.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11429.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14551.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14237.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10051.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11415.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10079.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13216.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12108.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12487.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10290.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14784.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13955.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13028.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11171.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11170.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13001.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14746.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12337.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13983.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13968.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11825.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14785.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12492.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10285.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11414.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13203.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13559.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11399.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14587.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13405.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11574.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11560.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11548.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12041.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12055.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10124.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11004.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10454.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13149.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13834.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10495.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10481.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11748.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10442.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13605.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14618.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11006.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12043.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14354.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12725.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10126.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14426.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13349.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13361.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14368.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11204.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12889.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12645.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12123.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10708.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10287.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12484.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14744.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11628.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12447.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11166.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11614.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13765.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13016.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10245.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11832.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12485.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13566.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11371.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11403.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10721.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10906.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12687.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13360.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13406.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12056.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14433.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12268.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14143.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14816.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10480.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12283.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13184.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11977.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13147.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10328.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11744.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10314.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14172.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12729.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11220.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10116.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11397.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12846.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11354.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12675.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12107.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11817.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14984.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13033.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13755.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11142.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13027.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12311.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_12477.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10512.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_10275.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14007.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_13740.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14749.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_14985.mp4,128,5,3
data/MVBench/video/clevrer/video_validation/video_11625.mp4,128,5,3
